%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=212885, 2020/04/13 16:28:47.85)
49 491 2.628080e-01 6.184491e-01 4.164244e-02 4.164244e-02 1.746088e-01 2.428170e-01 2.670242e-01 3.542002e-01 6.184491e-01 
50 501 2.649109e-01 6.328265e-01 3.968276e-02 3.968276e-02 1.741711e-01 2.397329e-01 2.573072e-01 3.427991e-01 6.328265e-01 
51 511 2.481669e-01 6.227075e-01 3.789784e-02 3.789784e-02 1.739711e-01 2.341932e-01 2.489299e-01 3.337383e-01 6.227075e-01 
52 521 2.108786e-01 5.942917e-01 3.520989e-02 3.520989e-02 1.693506e-01 2.323833e-01 2.402218e-01 3.227991e-01 5.942917e-01 
53 531 2.182633e-01 5.785459e-01 3.311276e-02 3.311276e-02 1.790092e-01 2.305255e-01 2.342602e-01 3.211616e-01 5.785459e-01 
54 541 2.433938e-01 5.832500e-01 3.149559e-02 3.149559e-02 1.884161e-01 2.240553e-01 2.312345e-01 3.599678e-01 5.832500e-01 
55 551 2.391243e-01 5.664147e-01 2.983754e-02 2.983754e-02 1.890630e-01 2.157234e-01 2.320903e-01 3.533687e-01 5.664147e-01 
56 561 2.701883e-01 5.483559e-01 2.737537e-02 2.737537e-02 1.817662e-01 2.142205e-01 2.295228e-01 3.937929e-01 5.483559e-01 
57 571 3.071979e-01 5.279795e-01 2.565049e-02 2.565049e-02 1.740582e-01 2.048650e-01 2.233185e-01 4.641287e-01 5.279795e-01 
58 581 3.031153e-01 5.009987e-01 2.433339e-02 2.433339e-02 1.802647e-01 1.992479e-01 2.216445e-01 4.692769e-01 5.009987e-01 
59 591 2.810016e-01 4.883735e-01 2.261569e-02 2.261569e-02 1.795228e-01 1.953310e-01 2.186359e-01 4.663670e-01 4.883735e-01 
60 601 2.839118e-01 4.747547e-01 2.181600e-02 2.181600e-02 1.797820e-01 2.002990e-01 2.189491e-01 4.595262e-01 4.747547e-01 
61 611 2.920706e-01 5.094347e-01 2.093517e-02 2.093517e-02 1.795766e-01 1.911850e-01 2.131146e-01 4.477710e-01 5.094347e-01 
62 621 2.790422e-01 4.882904e-01 2.009483e-02 2.009483e-02 1.718916e-01 1.953872e-01 2.225568e-01 4.292142e-01 4.882904e-01 
63 631 2.858515e-01 4.745184e-01 1.946289e-02 1.946289e-02 1.643483e-01 1.932798e-01 2.205870e-01 4.657506e-01 4.745184e-01 
64 641 3.157636e-01 5.037755e-01 2.053664e-02 2.053664e-02 1.587399e-01 1.919713e-01 2.146372e-01 4.603269e-01 5.037755e-01 
65 651 3.812702e-01 5.427783e-01 2.020264e-02 2.020264e-02 1.548348e-01 1.970394e-01 2.300991e-01 4.591851e-01 5.427783e-01 
66 661 4.628372e-01 6.373164e-01 1.991760e-02 1.991760e-02 1.498077e-01 1.869999e-01 2.223539e-01 4.500297e-01 6.373164e-01 
67 671 5.232235e-01 6.378222e-01 1.964367e-02 1.964367e-02 1.488643e-01 1.988302e-01 2.184543e-01 4.291856e-01 6.378222e-01 
68 681 4.863314e-01 6.164080e-01 1.850342e-02 1.850342e-02 1.418051e-01 1.925310e-01 2.073699e-01 4.144648e-01 6.164080e-01 
69 691 4.674073e-01 6.084220e-01 1.784594e-02 1.784594e-02 1.397917e-01 1.858550e-01 2.092035e-01 3.959962e-01 6.084220e-01 
70 701 4.249392e-01 5.957458e-01 1.703851e-02 1.703851e-02 1.357964e-01 1.816195e-01 2.090561e-01 3.910235e-01 5.957458e-01 
71 711 3.750701e-01 5.617274e-01 1.621050e-02 1.621050e-02 1.328428e-01 1.770456e-01 1.973508e-01 3.780552e-01 5.617274e-01 
72 721 3.552216e-01 5.440887e-01 1.564631e-02 1.564631e-02 1.275212e-01 1.711991e-01 1.874498e-01 3.786264e-01 5.440887e-01 
73 731 3.251541e-01 5.015446e-01 1.510388e-02 1.510388e-02 1.286394e-01 1.640937e-01 1.781124e-01 3.666130e-01 5.015446e-01 
74 741 3.526367e-01 4.708132e-01 1.585231e-02 1.585231e-02 1.254370e-01 1.660045e-01 1.843533e-01 3.656704e-01 4.708132e-01 
75 751 4.142637e-01 4.725716e-01 1.605405e-02 1.605405e-02 1.219939e-01 1.667137e-01 2.116417e-01 3.550431e-01 4.725716e-01 
76 761 4.394043e-01 4.555918e-01 1.632514e-02 1.632514e-02 1.188940e-01 1.601034e-01 2.070559e-01 3.603993e-01 4.555918e-01 
77 771 4.604579e-01 4.248051e-01 1.539905e-02 1.539905e-02 1.190514e-01 1.614972e-01 2.175739e-01 3.466305e-01 4.248051e-01 
78 781 5.001966e-01 4.162759e-01 1.502142e-02 1.502142e-02 1.184591e-01 1.576242e-01 2.136459e-01 3.601625e-01 4.162759e-01 
79 791 4.563130e-01 3.968197e-01 1.490628e-02 1.490628e-02 1.177231e-01 1.538012e-01 2.088218e-01 3.432920e-01 3.968197e-01 
80 801 4.323646e-01 3.941847e-01 1.418128e-02 1.418128e-02 1.157586e-01 1.470606e-01 1.997438e-01 3.354617e-01 3.941847e-01 
81 811 4.465990e-01 3.806182e-01 1.450810e-02 1.450810e-02 1.163300e-01 1.401915e-01 2.023915e-01 3.345197e-01 3.806182e-01 
82 821 4.301516e-01 3.925044e-01 1.377797e-02 1.377797e-02 1.149323e-01 1.311868e-01 2.058594e-01 3.055111e-01 3.925044e-01 
83 831 4.579020e-01 4.048128e-01 1.441639e-02 1.441639e-02 1.129506e-01 1.335277e-01 1.950350e-01 2.986883e-01 4.048128e-01 
84 841 4.920417e-01 4.067654e-01 1.388276e-02 1.388276e-02 1.149753e-01 1.324724e-01 1.923279e-01 2.963788e-01 4.067654e-01 
85 851 5.181527e-01 4.136559e-01 1.356785e-02 1.356785e-02 1.128705e-01 1.300800e-01 1.941945e-01 2.905435e-01 4.136559e-01 
86 861 5.179073e-01 4.003906e-01 1.431935e-02 1.431935e-02 1.123847e-01 1.265115e-01 1.936833e-01 2.777708e-01 4.003906e-01 
87 871 4.682894e-01 3.828898e-01 1.360387e-02 1.360387e-02 1.144865e-01 1.228890e-01 1.839746e-01 2.699283e-01 3.828898e-01 
88 881 4.372006e-01 3.801224e-01 1.402064e-02 1.402064e-02 1.097616e-01 1.191654e-01 1.784213e-01 2.612937e-01 3.801224e-01 
89 891 3.792846e-01 3.642939e-01 1.363502e-02 1.363502e-02 1.068848e-01 1.180271e-01 1.691986e-01 2.513009e-01 3.642939e-01 
90 901 4.744950e-01 3.932512e-01 1.330002e-02 1.330002e-02 1.059874e-01 1.259036e-01 1.671077e-01 2.472091e-01 3.932512e-01 
91 911 4.615806e-01 3.805005e-01 1.298855e-02 1.298855e-02 1.055423e-01 1.233644e-01 1.610220e-01 2.442950e-01 3.805005e-01 
92 921 4.701850e-01 3.740350e-01 1.213834e-02 1.213834e-02 1.041443e-01 1.197325e-01 1.622052e-01 2.426130e-01 3.740350e-01 
93 931 4.734980e-01 3.889762e-01 1.206507e-02 1.206507e-02 1.005189e-01 1.209653e-01 1.578290e-01 2.367559e-01 3.889762e-01 
94 941 4.027145e-01 3.790562e-01 1.153736e-02 1.153736e-02 9.592110e-02 1.169868e-01 1.549277e-01 2.286070e-01 3.790562e-01 
95 951 4.218711e-01 4.043776e-01 1.157129e-02 1.157129e-02 9.352925e-02 1.140183e-01 1.564142e-01 2.174986e-01 4.043776e-01 
96 961 4.228958e-01 4.270777e-01 1.100698e-02 1.100698e-02 8.977358e-02 1.129190e-01 1.527336e-01 2.140960e-01 4.270777e-01 
97 971 4.576082e-01 4.815549e-01 1.050202e-02 1.050202e-02 8.598094e-02 1.103782e-01 1.452155e-01 2.090685e-01 4.815549e-01 
98 981 4.995730e-01 4.861922e-01 1.059441e-02 1.059441e-02 8.229631e-02 1.073232e-01 1.400959e-01 2.113262e-01 4.861922e-01 
99 991 5.810028e-01 5.040429e-01 1.112111e-02 1.112111e-02 8.552722e-02 1.049621e-01 1.337934e-01 2.018196e-01 5.040429e-01 
100 1001 5.810174e-01 4.912712e-01 1.047142e-02 1.047142e-02 8.539021e-02 1.041348e-01 1.322909e-01 2.027739e-01 4.912712e-01 
