%  columns="iteration, evaluation, void, void, void, xmean" (startseed=212885, 2020/04/13 16:28:47.85)
0 1 0 0 0 4.431566e+00 -1.731019e+00 -2.029622e+00 -2.645231e+00 -2.761795e+00 -1.036644e+00 
1 11 0 0 0 4.335774e+00 -3.342651e+00 -9.435146e-02 -3.527508e+00 -3.540512e+00 -7.324449e-01 
2 21 0 0 0 4.427326e+00 -1.072566e+00 -1.066719e+00 -4.390320e+00 -1.789698e+00 -9.988107e-01 
3 31 0 0 0 6.108826e+00 4.940945e-01 -3.522234e+00 -5.542767e+00 -4.818743e-01 -2.358395e+00 
4 41 0 0 0 7.925476e+00 -1.405013e+00 -4.480103e+00 -5.036648e+00 2.111263e+00 -1.716004e+00 
5 51 0 0 0 2.609462e+00 -2.186585e+00 -1.551561e+00 -2.986609e+00 4.651626e-01 -2.019099e+00 
6 61 0 0 0 2.271173e+00 -1.836736e+00 -2.222021e+00 -1.761992e+00 5.704882e-01 -2.148173e+00 
7 71 0 0 0 3.183142e+00 -3.610010e+00 -1.602517e+00 -1.858581e+00 1.928597e+00 -2.354679e+00 
8 81 0 0 0 3.681670e+00 -2.329596e+00 -6.995713e-01 -2.300684e+00 1.020119e+00 -2.448491e+00 
9 91 0 0 0 3.993940e+00 -3.777633e+00 4.790960e-02 -1.814437e+00 1.621760e+00 -3.506542e+00 
10 101 0 0 0 2.977477e+00 -1.716743e+00 -2.452183e-02 -1.865161e+00 9.970202e-01 -2.576599e+00 
11 111 0 0 0 2.520540e+00 -1.506988e+00 -1.008817e+00 -2.737343e+00 2.343856e-01 -2.211243e+00 
12 121 0 0 0 3.678717e+00 -7.417716e-01 -1.750542e+00 -3.466723e+00 -1.709764e-02 -2.264723e+00 
13 131 0 0 0 3.664367e+00 -6.851995e-01 -2.559697e+00 -2.992444e+00 1.185970e-01 -2.813569e+00 
14 141 0 0 0 3.985212e+00 -1.915235e+00 -1.661299e+00 -2.204123e+00 1.326116e+00 -3.084933e+00 
15 151 0 0 0 3.398201e+00 -1.038957e+00 -3.491480e-01 -1.927063e+00 3.697671e-01 -2.985297e+00 
16 161 0 0 0 2.891743e+00 -1.696326e+00 3.049365e-01 -1.552009e+00 3.451007e-01 -3.407956e+00 
17 171 0 0 0 2.461786e+00 -7.998347e-01 -1.390700e-01 -1.689267e+00 5.288656e-01 -2.648696e+00 
18 181 0 0 0 3.265945e+00 -9.760782e-01 -1.398670e+00 -2.125987e+00 1.125992e+00 -2.681466e+00 
19 191 0 0 0 2.637954e+00 -1.082255e+00 -6.584596e-01 -2.154085e+00 5.715103e-01 -2.652105e+00 
20 201 0 0 0 2.502314e+00 -1.404446e+00 -6.236021e-01 -1.906281e+00 7.856925e-01 -2.796296e+00 
21 211 0 0 0 3.416436e+00 -1.188995e+00 -9.164314e-01 -2.434198e+00 1.209327e+00 -2.692472e+00 
22 221 0 0 0 3.619354e+00 -7.079202e-01 -9.306760e-01 -2.192173e+00 1.256103e+00 -2.333703e+00 
23 231 0 0 0 3.157546e+00 -1.013611e+00 -8.932321e-01 -2.186988e+00 1.023094e+00 -2.513750e+00 
24 241 0 0 0 3.144700e+00 -1.442800e+00 -9.586320e-01 -2.283315e+00 1.059945e+00 -2.607201e+00 
25 251 0 0 0 3.349629e+00 -1.723587e+00 -1.062051e+00 -2.576221e+00 1.142674e+00 -2.416801e+00 
26 261 0 0 0 3.988925e+00 -1.364033e+00 -1.201457e+00 -2.883983e+00 1.476333e+00 -2.271536e+00 
27 271 0 0 0 3.758403e+00 -1.430043e+00 -1.091550e+00 -2.781664e+00 1.335080e+00 -2.140190e+00 
28 281 0 0 0 3.556093e+00 -1.009060e+00 -1.560130e+00 -2.857741e+00 1.015280e+00 -2.071217e+00 
29 291 0 0 0 3.735845e+00 -1.435582e+00 -1.373324e+00 -2.918123e+00 1.267088e+00 -2.218118e+00 
30 301 0 0 0 3.685202e+00 -1.086477e+00 -1.518649e+00 -2.951158e+00 1.125516e+00 -2.338054e+00 
31 311 0 0 0 3.570630e+00 -1.278275e+00 -1.242816e+00 -2.939422e+00 1.029417e+00 -2.241053e+00 
32 321 0 0 0 3.882603e+00 -1.103371e+00 -1.366208e+00 -2.990230e+00 1.254579e+00 -2.244743e+00 
33 331 0 0 0 3.870329e+00 -1.105454e+00 -1.277441e+00 -2.962021e+00 1.262748e+00 -2.112782e+00 
34 341 0 0 0 3.914598e+00 -1.205930e+00 -1.422935e+00 -2.954796e+00 1.369814e+00 -2.080720e+00 
35 351 0 0 0 3.825809e+00 -1.223663e+00 -1.535759e+00 -2.926675e+00 1.342923e+00 -2.119073e+00 
36 361 0 0 0 4.099975e+00 -1.218388e+00 -1.706302e+00 -3.056440e+00 1.503114e+00 -1.961494e+00 
37 371 0 0 0 3.794034e+00 -1.086986e+00 -1.614766e+00 -2.898977e+00 1.306882e+00 -2.013210e+00 
